순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name,year
5,C008,2011-03-04,W003,71.80528992,108.7052899,142.9040899,22.799,205.523,,쿠킹실,충전,11:45,13:15,90.0,W003452,1,96,충전,2,2:공정 중 발생,2011
6,C008,2011-03-04,W003,71.29856505,113.0985651,148.6295151,23.687,206.72,73.74,,,,,,,0,110,정상,0,0:정상,2011
7,C008,2011-03-04,W003,71.53428946,111.6342895,146.9224395,23.525,204.153,76.5,,,,,,,0,110,정상,0,0:정상,2011
8,D002,2011-03-04,W005,72.11136157,98.51136157,134.3451116,23.889,212.826,75.26,,,,,,,0,110,정상,0,0:정상,2011
9,C002,2011-03-04,W003,71.64814474,103.1481447,138.6966947,23.699,209.276,74.51,,,,,,,0,110,정상,0,0:정상,2011
10,C008,2011-03-04,W003,71.68783641,103.0878364,138.4909364,23.602,204.393,78.15,,,,,,,0,110,정상,0,0:정상,2011
11,P004,2011-03-04,W007,70.33479381,65.43479381,100.4434438,23.339,206.682,74.03,,,,,,,0,110,정상,0,0:정상,2011
12,D002,2011-03-04,W005,69.35423392,98.05423392,133.5386839,23.656,203.909,77.09,,,,,,,0,110,정상,0,0:정상,2011
13,C008,2011-03-04,W003,71.0862301,104.1862301,138.7330801,23.031,205.392,,쿠킹실,충전,18:30,19:05,35.0,W003452,1,96,충전,2,2:공정 중 발생,2011
14,P004,2011-03-04,W007,70.89635166,105.9963517,141.0298517,23.356,206.997,72.43,,,,,,,0,110,정상,0,0:정상,2011
15,D004,2011-03-04,W005,71.76306299,107.863063,143.901313,24.026,214.709,73.5,,,,,,,0,110,정상,0,0:정상,2011
17,D011,2011-03-04,W005,73.78825102,119.488251,154.358901,23.247,203.194,70.14,,,,,,,0,110,정상,0,0:정상,2011
18,C006,2011-03-04,W003,71.76262896,131.362629,166.961179,23.732,205.701,71.71,,,,,,,0,110,정상,0,0:정상,2011
1,C002,2011-03-05,W003,71.99162225,111.9916222,147.2344722,23.495,211.795,75.74,,,,,,,0,110,정상,0,0:정상,2011
2,C003,2011-03-05,W003,73.25841781,121.7584178,156.7782178,23.347,204.768,72.95,,,,,,,0,110,정상,0,0:정상,2011
3,C007,2011-03-05,W003,72.68696796,97.78696796,133.417868,23.754,205.674,77.59,,,,,,,0,110,정상,0,0:정상,2011
4,L003,2011-03-05,W002,71.64507761,128.2450776,163.6740276,23.619,210.191,72.38,,,,,,,0,110,정상,0,0:정상,2011
5,C001,2011-03-05,W003,72.03869149,118.6386915,154.2689915,23.754,212.778,72.57,,,,,,,0,110,정상,0,0:정상,2011
6,C003,2011-03-05,W003,70.68450706,119.5845071,155.3344071,23.833,213.487,77.68,,,,,,,0,110,정상,0,0:정상,2011
8,C002,2011-03-05,W003,71.33012734,117.8301273,153.5409273,23.807,214.359,74.7,,,,,,,0,110,정상,0,0:정상,2011
9,D001,2011-03-05,W005,72.0142976,113.3142976,148.7816476,23.645,211.338,72.0,,,,,,,0,110,정상,0,0:정상,2011
10,C003,2011-03-05,W003,72.28668821,109.0866882,144.6222882,23.69,205.072,77.32,,,,,,,0,110,정상,0,0:정상,2011
11,L003,2011-03-05,W002,72.4510233,106.5510233,141.6564733,23.404,209.618,75.4,,,,,,,0,110,정상,0,0:정상,2011
12,C001,2011-03-05,W003,73.12203663,97.82203663,132.9666866,23.43,201.432,76.66,,,,,,,0,110,정상,0,0:정상,2011
13,D001,2011-03-05,W005,70.00523943,101.8052394,136.4431894,23.092,202.978,,충전실,대기,18:42,19:26,44.0,W005711,1,29,대기,1,1:공정 전 발생,2011
14,D001,2011-03-05,W005,70.01339739,85.01339739,120.0294474,23.344,202.348,72.59,,,,,,,0,110,정상,0,0:정상,2011
16,P004,2011-03-05,W007,71.11557274,108.9155727,144.3469227,23.621,206.918,75.75,,,,,,,0,110,정상,0,0:정상,2011
17,P004,2011-03-05,W007,70.73238445,107.1323845,142.3274845,23.463,205.59,73.4,,,,,,,0,110,정상,0,0:정상,2011
18,D004,2011-03-05,W005,71.80088728,117.0008873,152.4776373,23.651,207.89,75.71,,,,,,,0,110,정상,0,0:정상,2011
19,P004,2011-03-05,W007,71.7794344,95.8794344,131.3774844,23.665,210.03,76.97,,,,,,,0,110,정상,0,0:정상,2011
1,C007,2011-03-07,W003,71.78277669,86.58277669,122.2927767,23.807,210.39,71.89,,,,,,,0,110,정상,0,0:정상,2011
2,C008,2011-03-07,W003,69.88172436,108.3817244,143.7605744,23.586,208.025,77.67,,,,,,,0,110,정상,0,0:정상,2011
3,C008,2011-03-07,W003,71.83977226,104.8397723,140.2810223,23.628,209.991,77.2,,,,,,,0,110,정상,0,0:정상,2011
4,C008,2011-03-07,W003,69.80639787,92.40639787,127.7029479,23.531,205.274,77.15,,,,,,,0,110,정상,0,0:정상,2011
5,C003,2011-03-07,W003,70.76806333,116.1680633,151.7069133,23.693,207.648,78.57,,,,,,,0,110,정상,0,0:정상,2011
6,C002,2011-03-07,W003,71.60365902,93.90365902,128.525459,23.081,201.705,,쿠킹실,기타,10:40,13:32,172.0,W003633,1,23,기타,3,3:기타,2011
7,D007,2011-03-07,W005,71.73971214,119.3397121,154.9258621,23.724,201.461,77.24,,,,,,,0,110,정상,0,0:정상,2011
8,P004,2011-03-07,W007,72.11669117,114.0166912,149.5056912,23.659,202.107,72.27,,,,,,,0,110,정상,0,0:정상,2011
9,C003,2011-03-07,W003,71.23419713,114.8341971,150.9357471,24.068,210.987,79.09,,,,,,,0,110,정상,0,0:정상,2011
10,C003,2011-03-07,W003,72.22715699,93.22715699,128.651607,23.616,209.586,72.77,,,,,,,0,110,정상,0,0:정상,2011
11,C001,2011-03-07,W003,71.94084663,100.6408466,136.5143966,23.916,211.218,74.94,,,,,,,0,110,정상,0,0:정상,2011
12,C008,2011-03-07,W003,70.95722125,89.05722125,124.6038213,23.698,212.658,76.22,,,,,,,0,110,정상,0,0:정상,2011
13,P004,2011-03-07,W007,71.96055486,103.3605549,138.8432049,23.655,206.344,78.27,,,,,,,0,110,정상,0,0:정상,2011
14,D006,2011-03-07,W005,72.65310066,114.3531007,149.6203507,23.512,210.17,73.64,,,,,,,0,110,정상,0,0:정상,2011
15,C003,2011-03-07,W003,72.8564045,110.7564045,146.6061045,23.9,211.35,72.11,,,,,,,0,110,정상,0,0:정상,2011
16,C008,2011-03-07,W003,71.15662846,101.2566285,136.9548785,23.799,207.553,79.52,,,,,,,0,110,정상,0,0:정상,2011
17,D006,2011-03-07,W005,70.6402468,102.3402468,137.9930468,23.769,211.41,79.47,,,,,,,0,110,정상,0,0:정상,2011
18,D004,2011-03-07,W005,72.16591872,115.2659187,150.4845687,23.479,203.288,74.85,,,,,,,0,110,정상,0,0:정상,2011
19,P004,2011-03-07,W007,71.84008744,105.8400874,140.7280374,23.259,209.341,72.87,,,,,,,0,110,정상,0,0:정상,2011
20,D004,2011-03-07,W005,69.38719572,118.9871957,154.6030957,23.744,210.425,72.76,,,,,,,0,110,정상,0,0:정상,2011
21,D004,2011-03-07,W005,70.73404275,96.13404275,131.4389928,23.537,211.209,76.41,,,,,,,0,110,정상,0,0:정상,2011
22,P005,2011-03-07,W007,70.68185373,93.78185373,128.9680037,23.457,210.052,74.77,,,,,,,0,110,정상,0,0:정상,2011
23,D013,2011-03-07,W005,71.98018469,119.8801847,154.9396847,23.373,206.269,70.3,,,,,,,0,110,정상,0,0:정상,2011
24,D004,2011-03-07,W005,72.81987194,125.2198719,160.5168719,23.531,208.948,77.23,,,,,,,0,110,정상,0,0:정상,2011
25,C001,2011-03-07,W003,72.16317518,115.5631752,151.0431252,23.653,206.861,78.44,,,,,,,0,110,정상,0,0:정상,2011
26,D004,2011-03-07,W005,71.71938608,93.51938608,129.1656861,23.764,206.803,72.92,,,,,,,0,110,정상,0,0:정상,2011
27,D004,2011-03-07,W005,70.32608756,83.32608756,119.6919876,24.244,209.753,73.68,,,,,,,0,110,정상,0,0:정상,2011
28,P004,2011-03-07,W007,71.41643195,117.616432,152.751332,23.423,200.537,73.66,,,,,,,0,110,정상,0,0:정상,2011
1,C007,2011-03-08,W003,71.23488213,100.3348821,135.4132821,23.386,201.059,70.27,,,,,,,0,110,정상,0,0:정상,2011
2,C003,2011-03-08,W003,70.46376143,111.2637614,146.8550614,23.728,207.555,74.16,,,,,,,0,110,정상,0,0:정상,2011
3,D008,2011-03-08,W005,70.32295872,99.12295872,134.5754087,23.635,206.902,71.55,,,,,,,0,110,정상,0,0:정상,2011
4,C003,2011-03-08,W003,70.56671009,102.2667101,137.4372601,23.447,205.888,74.12,,,,,,,0,110,정상,0,0:정상,2011
5,C010,2011-03-08,W003,69.58716788,107.1871679,142.6047179,23.612,207.951,76.22,,,,,,,0,110,정상,0,0:정상,2011
6,D005,2011-03-08,W005,72.54434956,114.7443496,149.5636496,23.213,205.953,77.11,,,,,,,0,110,정상,0,0:정상,2011
7,P004,2011-03-08,W007,72.65529261,107.9552926,143.6480926,23.795,205.04,77.63,,,,,,,0,110,정상,0,0:정상,2011
8,D005,2011-03-08,W005,71.77565732,89.47565732,123.8130073,22.892,199.609,,충전실,시밍,15:25,15:30,5.0,W0056E2,1,55,시밍,2,2:공정 중 발생,2011
10,P004,2011-03-08,W007,71.34940438,111.1494044,146.6476044,23.665,206.513,74.5,,,,,,,0,110,정상,0,0:정상,2011
11,P004,2011-03-08,W007,70.36206553,103.3620655,138.6723155,23.54,208.207,77.17,,,,,,,0,110,정상,0,0:정상,2011
12,D004,2011-03-08,W005,71.39888972,103.7988897,138.9274897,23.419,203.495,74.14,,,,,,,0,110,정상,0,0:정상,2011
29,D004,2011-03-08,W005,72.37165862,103.1716586,139.2366586,24.043,213.216,74.37,,,,,,,0,110,정상,0,0:정상,2011
30,D004,2011-03-08,W005,69.84422427,101.1442243,136.6424243,23.665,208.358,72.14,,,,,,,0,110,정상,0,0:정상,2011
31,D004,2011-03-08,W005,72.14629606,105.1462961,140.7686461,23.748,207.567,76.29,,,,,,,0,110,정상,0,0:정상,2011
1,D004,2011-03-09,W005,72.07928469,128.3792847,163.2370347,23.239,205.617,76.6,,,,,,,0,110,정상,0,0:정상,2011
2,D004,2011-03-09,W005,70.56296711,88.16296711,122.9457671,23.189,206.378,,충전실,노즐,6:34,6:48,14.0,W0056E1,1,28,노즐,2,2:공정 중 발생,2011
3,P004,2011-03-09,W007,71.48095088,99.88095088,135.5658509,23.79,203.589,75.32,,,,,,,0,110,정상,0,0:정상,2011
4,D004,2011-03-09,W005,71.1031904,112.6031904,148.3158904,23.808,210.73,79.83,,,,,,,0,110,정상,0,0:정상,2011
5,C002,2011-03-09,W003,71.19402356,103.5940236,138.9524236,23.572,203.654,77.68,,,,,,,0,110,정상,0,0:정상,2011
6,C006,2011-03-09,W003,71.018443,94.918443,129.482543,23.043,208.084,,쿠킹실,야채실,8:50,9:06,16.0,W003313,1,64,야채실,3,3:기타,2011
7,C007,2011-03-09,W003,72.06952178,117.7695218,153.2673218,23.665,208.829,74.75,,,,,,,0,110,정상,0,0:정상,2011
8,C002,2011-03-09,W003,72.1820071,86.7820071,122.0497071,23.512,209.853,75.43,,,,,,,0,110,정상,0,0:정상,2011
9,D006,2011-03-09,W005,70.64011527,122.0401153,158.0940653,24.036,210.361,79.39,,,,,,,0,110,정상,0,0:정상,2011
10,D006,2011-03-09,W005,70.86707703,109.967077,145.831677,23.91,211.784,77.04,,,,,,,0,110,정상,0,0:정상,2011
11,D004,2011-03-09,W005,71.29410328,120.7941033,156.3960533,23.735,208.918,74.71,,,,,,,0,110,정상,0,0:정상,2011
12,C007,2011-03-09,W003,71.83771567,107.2377157,142.9916157,23.836,205.39,76.76,,,,,,,0,110,정상,0,0:정상,2011
13,D004,2011-03-09,W005,71.89362889,111.0936289,146.9862289,23.928,209.195,80.02,,,,,,,0,110,정상,0,0:정상,2011
13,P004,2011-03-09,W007,69.87036567,100.2703657,135.9805157,23.807,208.011,72.31,,,,,,,0,110,정상,0,0:정상,2011
14,D004,2011-03-09,W005,70.12520048,97.02520048,132.4317005,23.604,207.712,74.71,,,,,,,0,110,정상,0,0:정상,2011
15,C002,2011-03-09,W003,72.45521125,104.3552113,140.1141613,23.839,212.986,80.31,,,,,,,0,110,정상,0,0:정상,2011
1,C003,2011-03-10,W003,72.09581502,96.09581502,131.569065,23.649,207.921,73.38,,,,,,,0,110,정상,0,0:정상,2011
2,D001,2011-03-10,W005,72.5753791,108.8753791,144.3801291,23.67,204.362,79.89,,,,,,,0,110,정상,0,0:정상,2011
3,C001,2011-03-10,W003,70.60906253,93.90906253,129.0968625,23.459,208.911,79.27,,,,,,,0,110,정상,0,0:정상,2011
4,C003,2011-03-10,W003,71.00401612,102.9040161,138.0469661,23.429,208.231,76.1,,,,,,,0,110,정상,0,0:정상,2011
5,P004,2011-03-10,W007,73.15587359,74.45587359,109.1435236,23.125,211.358,,포장실,식사,17:30,18:03,33.0,W007212,1,58,식사,3,3:기타,2011
6,C003,2011-03-10,W003,71.17770361,130.0777036,164.9804036,23.268,204.882,70.35,,,,,,,0,110,정상,0,0:정상,2011
7,D004,2011-03-10,W005,70.63137815,102.1313782,137.3643282,23.489,207.413,76.67,,,,,,,0,110,정상,0,0:정상,2011
16,P004,2011-03-10,W007,71.24453471,114.5445347,149.6301847,23.39,203.273,77.34,,,,,,,0,110,정상,0,0:정상,2011
17,D004,2011-03-10,W005,72.08422628,113.3842263,148.7372763,23.569,203.289,77.48,,,,,,,0,110,정상,0,0:정상,2011
1,D005,2011-03-11,W005,71.15640289,122.5564029,158.0662529,23.673,207.489,73.06,,,,,,,0,110,정상,0,0:정상,2011
2,C007,2011-03-11,W003,70.92094944,89.02094944,124.6413494,23.747,209.875,78.86,,,,,,,0,110,정상,0,0:정상,2011
3,C002,2011-03-11,W003,72.06354909,111.8635491,146.9287991,23.377,202.237,76.17,,,,,,,0,110,정상,0,0:정상,2011
4,D011,2011-03-11,W005,69.423727,114.023727,149.758677,23.823,209.379,76.11,,,,,,,0,110,정상,0,0:정상,2011
5,D001,2011-03-11,W005,71.61947769,114.1194777,149.8563777,23.825,209.361,80.31,,,,,,,0,110,정상,0,0:정상,2011
6,C003,2011-03-11,W003,71.55499119,117.1549912,153.0043912,23.9,212.377,79.94,,,,,,,0,110,정상,0,0:정상,2011
7,P004,2011-03-11,W007,70.99726891,88.89726891,124.9270689,24.02,210.431,78.31,,,,,,,0,110,정상,0,0:정상,2011
8,P004,2011-03-11,W007,70.66946422,99.46946422,134.4325642,23.309,202.774,70.31,,,,,,,0,110,정상,0,0:정상,2011
8,D005,2011-03-11,W005,70.81055826,90.61055826,126.4282083,23.878,200.472,78.42,,,,,,,0,110,정상,0,0:정상,2011
9,D004,2011-03-11,W005,70.47385346,127.7738535,164.0399535,24.177,210.423,79.33,,,,,,,0,110,정상,0,0:정상,2011
9,C003,2011-03-11,W003,71.11669267,99.11669267,134.1074427,23.327,206.262,78.37,,,,,,,0,110,정상,0,0:정상,2011
10,P004,2011-03-11,W007,70.31681026,101.1168103,136.1757103,23.373,203.732,74.87,,,,,,,0,110,정상,0,0:정상,2011
10,P004,2011-03-11,W007,70.32515215,85.72515215,121.2980022,23.715,207.616,79.62,,,,,,,0,110,정상,0,0:정상,2011
11,D004,2011-03-11,W005,71.11145861,113.3114586,148.2312586,23.28,207.45,71.44,,,,,,,0,110,정상,0,0:정상,2011
11,P004,2011-03-11,W007,72.70486177,117.2048618,153.1653618,23.974,211.735,77.06,,,,,,,0,110,정상,0,0:정상,2011
12,D004,2011-03-11,W005,71.72602751,115.3260275,150.6803275,23.57,210.154,78.5,,,,,,,0,110,정상,0,0:정상,2011
13,P004,2011-03-12,W007,71.33089057,103.8308906,138.7927406,23.308,205.791,78.18,,,,,,,0,110,정상,0,0:정상,2011
14,P004,2011-03-12,W007,71.34670495,111.446705,146.692705,23.497,201.817,77.77,,,,,,,0,110,정상,0,0:정상,2011
15,D004,2011-03-12,W005,71.41642604,120.916426,157.299226,24.255,210.403,76.2,,,,,,,0,110,정상,0,0:정상,2011
16,P004,2011-03-12,W007,70.76383382,116.9638338,152.0898838,23.417,211.784,77.58,,,,,,,0,110,정상,0,0:정상,2011
17,P004,2011-03-12,W007,70.46997948,94.96997948,130.2889795,23.546,204.778,72.24,,,,,,,0,110,정상,0,0:정상,2011
1,D002,2011-03-14,W005,72.68076876,107.5807688,143.0135188,23.622,211.654,78.41,,,,,,,0,110,정상,0,0:정상,2011
2,C002,2011-03-14,W003,71.44245153,101.4424515,136.9947515,23.702,210.389,79.15,,,,,,,0,110,정상,0,0:정상,2011
3,D004,2011-03-14,W005,70.30364579,128.1036458,163.4329958,23.553,208.693,75.89,,,,,,,0,110,정상,0,0:정상,2011
4,P004,2011-03-14,W007,71.92713844,113.0271384,148.1591884,23.421,201.667,72.53,,,,,,,0,110,정상,0,0:정상,2011
5,C008,2011-03-14,W003,72.09528539,122.1952854,157.9163354,23.814,205.333,74.28,,,,,,,0,110,정상,0,0:정상,2011
6,P004,2011-03-14,W007,71.95918836,104.7591884,139.9653884,23.471,213.217,72.4,,,,,,,0,110,정상,0,0:정상,2011
7,P002,2011-03-14,W007,71.03656577,97.53656577,132.0765658,23.027,203.409,,포장실,컨베이어,10:40,11:40,60.0,W007612,1,99,컨베이어,2,2:공정 중 발생,2011
8,C003,2011-03-14,W003,71.1706289,120.9706289,156.4701789,23.666,204.574,77.83,,,,,,,0,110,정상,0,0:정상,2011
9,C003,2011-03-14,W003,70.57077884,113.0707788,148.1419788,23.381,206.123,77.63,,,,,,,0,110,정상,0,0:정상,2011
10,P004,2011-03-14,W007,73.53548649,95.43548649,130.8310365,23.597,207.106,71.74,,,,,,,0,110,정상,0,0:정상,2011
11,P011,2011-03-14,W007,70.1288218,126.2288218,161.2658718,23.358,206.881,76.05,,,,,,,0,110,정상,0,0:정상,2011
12,P004,2011-03-14,W007,70.300972,97.500972,133.111872,23.741,206.503,78.34,,,,,,,0,110,정상,0,0:정상,2011
14,D004,2011-03-14,W005,72.12326144,139.1232614,174.7298614,23.738,206.272,78.27,,,,,,,0,110,정상,0,0:정상,2011
15,D004,2011-03-14,W005,73.28561496,107.285615,142.549815,23.509,200.719,73.21,,,,,,,0,110,정상,0,0:정상,2011
1,C002,2011-03-15,W003,71.17157234,111.9715723,148.1000723,24.086,211.136,80.7,,,,,,,0,110,정상,0,0:정상,2011
2,C007,2011-03-15,W003,70.27934969,105.5793497,141.1518997,23.715,207.697,73.35,,,,,,,0,110,정상,0,0:정상,2011
2,C004,2011-03-15,W003,72.37391815,116.6739182,152.7887682,24.077,213.777,73.58,,,,,,,0,110,정상,0,0:정상,2011
4,C003,2011-03-15,W003,71.83153987,99.83153987,134.9444899,23.409,204.165,71.6,,,,,,,0,110,정상,0,0:정상,2011
5,C001,2011-03-15,W003,70.19580331,65.69580331,101.4657533,23.847,210.661,77.96,,,,,,,0,110,정상,0,0:정상,2011
6,C003,2011-03-15,W003,72.47431096,100.674311,136.442861,23.846,209.6,72.53,,,,,,,0,110,정상,0,0:정상,2011
7,C001,2011-03-15,W003,72.17013819,112.5701382,146.9449882,22.917,195.475,,쿠킹실,규격보정,14:10,14:28,18.0,W003441,1,20,규격보정,2,2:공정 중 발생,2011
8,C003,2011-03-15,W003,72.71207194,120.4120719,155.8293719,23.612,208.984,78.29,,,,,,,0,110,정상,0,0:정상,2011
9,P005,2011-03-15,W007,72.50266834,79.00266834,114.7983183,23.864,209.918,78.86,,,,,,,0,110,정상,0,0:정상,2011
10,D001,2011-03-15,W005,70.90754057,98.70754057,134.0062406,23.532,204.639,74.89,,,,,,,0,110,정상,0,0:정상,2011
11,C003,2011-03-15,W003,73.26026513,108.2602651,144.2922151,24.021,209.897,73.92,,,,,,,0,110,정상,0,0:정상,2011
12,C002,2011-03-15,W003,72.90331841,109.1033184,145.1830684,24.053,210.32,78.9,,,,,,,0,110,정상,0,0:정상,2011
13,D004,2011-03-15,W005,72.22604677,110.0260468,145.1497968,23.416,206.856,72.8,,,,,,,0,110,정상,0,0:정상,2011
14,P004,2011-03-15,W007,72.01020101,76.11020101,111.470001,23.573,204.916,78.0,,,,,,,0,110,정상,0,0:정상,2011
15,C002,2011-03-15,W003,71.10376783,101.9037678,137.3433678,23.626,204.442,71.5,,,,,,,0,110,정상,0,0:정상,2011
16,P004,2011-03-15,W007,71.10185826,114.0018583,149.7298583,23.819,212.358,73.9,,,,,,,0,110,정상,0,0:정상,2011
16,D004,2011-03-15,W005,70.75334848,102.4533485,137.5423485,23.393,204.998,75.54,,,,,,,0,110,정상,0,0:정상,2011
17,C002,2011-03-15,W003,70.81704082,131.2170408,166.3448908,23.419,206.575,75.11,,,,,,,0,110,정상,0,0:정상,2011
1,C002,2011-03-16,W003,71.80756564,107.3075656,142.8815656,23.716,210.879,77.21,,,,,,,0,110,정상,0,0:정상,2011
3,C002,2011-03-16,W003,72.49163088,106.5916309,141.8054809,23.476,207.474,73.23,,,,,,,0,110,정상,0,0:정상,2011
4,C002,2011-03-16,W003,72.43416314,102.8341631,138.0337631,23.466,204.706,74.82,,,,,,,0,110,정상,0,0:정상,2011
5,C001,2011-03-16,W003,72.13382637,88.73382637,124.2302764,23.664,203.975,75.84,,,,,,,0,110,정상,0,0:정상,2011
6,D011,2011-03-16,W005,70.81324388,108.9132439,144.0674439,23.436,202.822,77.13,,,,,,,0,110,정상,0,0:정상,2011
7,D003,2011-03-16,W005,69.49753939,118.3975394,153.5914894,23.463,209.765,78.45,,,,,,,0,110,정상,0,0:정상,2011
8,C007,2011-03-16,W003,71.19187812,119.6918781,154.0841781,22.928,203.679,,쿠킹실,냉각,16:31,17:12,41.0,W003451,1,24,냉각,2,2:공정 중 발생,2011
9,D010,2011-03-16,W005,71.38432089,111.8843209,146.8725209,23.325,202.184,72.35,,,,,,,0,110,정상,0,0:정상,2011
10,C006,2011-03-16,W003,71.21177864,139.2117786,174.5606286,23.566,212.741,77.56,,,,,,,0,110,정상,0,0:정상,2011
11,D013,2011-03-16,W005,70.95712427,91.25712427,126.1291743,23.248,200.966,75.19,,,,,,,0,110,정상,0,0:정상,2011
12,D004,2011-03-16,W005,71.02378186,112.8237819,148.2617819,23.625,203.071,77.95,,,,,,,0,110,정상,0,0:정상,2011
13,P005,2011-03-16,W007,71.42008216,118.7200822,154.8033822,24.056,213.742,72.34,,,,,,,0,110,정상,0,0:정상,2011
14,P004,2011-03-16,W007,69.40393974,114.0039397,149.4792897,23.65,210.922,76.92,,,,,,,0,110,정상,0,0:정상,2011
18,D004,2011-03-16,W005,70.60749548,117.9074955,153.5034955,23.731,208.432,74.93,,,,,,,0,110,정상,0,0:정상,2011
19,D004,2011-03-16,W005,70.78490655,120.6849066,155.5333066,23.232,207.086,72.43,,,,,,,0,110,정상,0,0:정상,2011
20,D004,2011-03-16,W005,72.49100785,94.69100785,129.9934079,23.535,208.249,74.73,,,,,,,0,110,정상,0,0:정상,2011
1,D004,2011-03-17,W005,69.97927662,116.8792766,151.8610766,23.321,202.435,71.79,,,,,,,0,110,정상,0,0:정상,2011
2,D004,2011-03-17,W005,71.21994505,118.2199451,153.9770451,23.838,211.767,79.63,,,,,,,0,110,정상,0,0:정상,2011
3,P004,2011-03-17,W007,71.90472902,102.804729,137.577629,23.182,207.529,,포장실,구동부,9:36,9:43,7.0,W0076A2,1,18,구동부,2,2:공정 중 발생,2011
4,P004,2011-03-17,W007,70.77142079,113.2714208,149.0231208,23.834,210.793,80.5,,,,,,,0,110,정상,0,0:정상,2011
5,P008,2011-03-17,W007,71.13773725,115.9377373,152.2575373,24.213,211.131,76.61,,,,,,,0,110,정상,0,0:정상,2011
6,C003,2011-03-17,W003,71.84588862,102.8458886,138.3520386,23.671,207.545,75.37,,,,,,,0,110,정상,0,0:정상,2011
7,D006,2011-03-17,W005,71.19825216,69.39825216,104.9425522,23.696,212.796,74.7,,,,,,,0,110,정상,0,0:정상,2011
8,C005,2011-03-17,W003,69.79282352,127.9928235,162.9690235,23.317,205.173,71.5,,,,,,,0,110,정상,0,0:정상,2011
9,P004,2011-03-17,W007,69.36140944,97.86140944,133.1161094,23.503,201.77,78.31,,,,,,,0,110,정상,0,0:정상,2011
10,C002,2011-03-17,W003,71.32009335,101.1200934,136.1892434,23.379,212.503,77.38,,,,,,,0,110,정상,0,0:정상,2011
11,C003,2011-03-17,W003,71.38186608,98.68186608,134.0489661,23.578,209.224,73.11,,,,,,,0,110,정상,0,0:정상,2011
12,D006,2011-03-17,W005,72.49821493,99.19821493,134.9218649,23.816,207.765,78.31,,,,,,,0,110,정상,0,0:정상,2011
13,D007,2011-03-17,W005,72.32933476,108.6293348,143.0084348,22.919,204.434,,충전실,감도,20:50,21:18,28.0,W005463,1,7,감도,2,2:공정 중 발생,2011
14,C005,2011-03-17,W003,71.40780993,114.1078099,148.5920099,22.989,205.098,,쿠킹실,충전,20:30,20:45,15.0,W003452,1,96,충전,2,2:공정 중 발생,2011
15,P004,2011-03-17,W007,70.4384602,82.9384602,118.4189102,23.654,211.663,79.05,,,,,,,0,110,정상,0,0:정상,2011
15,C002,2011-03-17,W003,71.7101972,118.4101972,154.4391972,24.019,204.441,73.22,,,,,,,0,110,정상,0,0:정상,2011
